Key	Type	Reactions	MetaCyc	EC	MSID	id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	1.8.4.9	rxn23130	rxn23130	RXN-12721.c	RXN-12721.c	(1) cpd00018[0] + (1) cpd00111[0] + (1) cpd03387[0] <=> (2) cpd00042[0] + (1) cpd03388[0]	-1:cpd00018:0:0:"AMP";-1:cpd00067:0:0:"H+";-1:cpd00111:0:0:"Oxidized glutathione";-1:cpd03387:0:0:"Selenite";2:cpd00042:0:0:"GSH";1:cpd03388:0:0:"Adenylylselenate"	0	(1) cpd00018[0] + (1) cpd00067[0] + (1) cpd00111[0] + (1) cpd03387[0] <=> (2) cpd00042[0] + (1) cpd03388[0]	(1) AMP[0] + (1) H+[0] + (1) Oxidized glutathione[0] + (1) Selenite[0] <=> (2) GSH[0] + (1) Adenylylselenate[0]	=	=					1e+07	1e+07	cpd00018;cpd00042;cpd00067;cpd00111;cpd03387;cpd03388	CI:2	0				not.assessed
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	1.8.4.9	rxn34005	rxn34005	JM_Cre_393	Phosphoadenosine Phosphosulfate Reductase	(2) cpd00042[0] + (1) cpd00044[0] <=> (1) cpd00018[0] + (1) cpd00081[0] + (1) cpd00111[0]	-2:cpd00042:0:0:"GSH";-1:cpd00044:0:0:"3-phosphoadenylylsulfate";1:cpd00018:0:0:"AMP";1:cpd00081:0:0:"Sulfite";1:cpd00111:0:0:"Oxidized glutathione"	0	(2) cpd00042[0] + (1) cpd00044[0] <= (1) cpd00018[0] + (1) cpd00081[0] + (1) cpd00111[0]	(2) GSH[0] + (1) 3-phosphoadenylylsulfate[0] <= (1) AMP[0] + (1) Sulfite[0] + (1) Oxidized glutathione[0]	<	<					203.53	1.96	cpd00018;cpd00042;cpd00044;cpd00081;cpd00111	MI:O:-3/P:-1|CI:1	0				not.assessed
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn00379	rxn00379	R00529	ATP:sulfate adenylyltransferase	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	-1:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00012:0:0:"PPi";1:cpd00193:0:0:"APS"	0	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	(1) ATP[0] + (1) Sulfate[0] <=> (1) PPi[0] + (1) APS[0]	=	=					3.04	1.01	cpd00002;cpd00012;cpd00048;cpd00193	OK	0	rxn27259;rxn33490	HB		approved
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn03373	rxn03373	R04929	ATP:selenate adenylyltransferase	(1) cpd00002[0] + (1) cpd03396[0] <=> (1) cpd00012[0] + (1) cpd03388[0]	-1:cpd00002:0:0:"ATP";-1:cpd03396:0:0:"Selenate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd03388:0:0:"Adenylylselenate"	0	(1) cpd00002[0] + (1) cpd03396[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd03388[0]	(1) ATP[0] + (1) Selenate[0] => (1) PPi[0] + (1) H+[0] + (1) Adenylylselenate[0]	>	>					-12.96	0.74	cpd00002;cpd00012;cpd00067;cpd03388;cpd03396	OK	0	rxn23129	HB		approved
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn27259	rxn27259	SULFATE-ADENYLYLTRANS-RXN.d	sulfate adenylyltransferase	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	-1:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00012:0:0:"PPi";1:cpd00193:0:0:"APS"	0	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	(1) ATP[0] + (1) Sulfate[0] <=> (1) PPi[0] + (1) APS[0]	=	=					3.04	1.01	cpd00002;cpd00012;cpd00048;cpd00193	OK	1	rxn00379;rxn33490	HB	rxn00379	approved
cysH	gene	K00390_Sulfer metabolism in Cenarchaeota_I.ramosa	1.8.4.9-RXN	2.7.7.4	rxn34004	rxn34004	JM_Cre_392	Lumped PAPS Synthesis	(2) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00008[0] + (1) cpd00012[0] + (1) cpd00044[0]	-2:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00008:0:0:"ADP";1:cpd00012:0:0:"PPi";1:cpd00044:0:0:"3-phosphoadenylylsulfate";1:cpd00067:0:0:"H+"	0	(2) cpd00002[0] + (1) cpd00048[0] => (1) cpd00008[0] + (1) cpd00012[0] + (1) cpd00044[0] + (1) cpd00067[0]	(2) ATP[0] + (1) Sulfate[0] => (1) ADP[0] + (1) PPi[0] + (1) 3-phosphoadenylylsulfate[0] + (1) H+[0]	>	>					-10.99	1.03	cpd00002;cpd00008;cpd00012;cpd00044;cpd00048;cpd00067	OK	0				not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn03371	rxn03371	AMP,sulfite:(acceptor) oxidoreductase	AMP,sulfite:(acceptor) oxidoreductase	(1) cpd00018[0] + (1) cpd00109[0] + (1) cpd03387[0] <=> (1) cpd00110[0] + (1) cpd03388[0]	-1:cpd00018:0:0:"AMP";-1:cpd00109:0:0:"Cytochrome c3+";-1:cpd03387:0:0:"Selenite";1:cpd00067:0:0:"H+";1:cpd00110:0:0:"Cytochrome c2+";1:cpd03388:0:0:"Adenylylselenate"	0	(1) cpd00018[0] + (1) cpd00109[0] + (1) cpd03387[0] <=> (1) cpd00067[0] + (1) cpd00110[0] + (1) cpd03388[0]	(1) AMP[0] + (1) Cytochrome c3+[0] + (1) Selenite[0] <=> (1) H+[0] + (1) Cytochrome c2+[0] + (1) Adenylylselenate[0]	=	=					1e+07	1e+07	cpd00018;cpd00067;cpd00109;cpd00110;cpd03387;cpd03388	CI:3	0		HB		not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn05903	rxn05903	R00860	AMP,sulfite:acceptor oxidoreductase (adenosine-5'-phosphosulfate-forming)	(1) cpd00018[0] + (1) cpd00081[0] + (1) cpd11609[0] <=> (1) cpd00193[0] + (1) cpd11610[0]	-1:cpd00018:0:0:"AMP";-1:cpd00081:0:0:"Sulfite";-1:cpd11609:0:0:"A";1:cpd00193:0:0:"APS";1:cpd11610:0:0:"AH2"	0	(1) cpd00018[0] + (1) cpd00081[0] + (1) cpd11609[0] <= (1) cpd00193[0] + (1) cpd11610[0]	(1) AMP[0] + (1) Sulfite[0] + (1) A[0] <= (1) APS[0] + (1) AH2[0]	<	<					1e+07	1e+07	cpd00018;cpd00081;cpd00193;cpd11609;cpd11610	MI:H:-1/N:-1/R:-1|CI:1	0				not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn11934	rxn11934	R08553	AMP,sulfite:acceptor oxidoreductase (adenosine-5'-phosphosulfate-forming)	(1) cpd00015[0] + (1) cpd00018[0] + (1) cpd00081[0] <=> (1) cpd00193[0] + (1) cpd00982[0]	-1:cpd00015:0:0:"FAD";-1:cpd00018:0:0:"AMP";-2:cpd00067:0:0:"H+";-1:cpd00081:0:0:"Sulfite";1:cpd00193:0:0:"APS";1:cpd00982:0:0:"FADH2"	0	(1) cpd00015[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd00081[0] <= (1) cpd00193[0] + (1) cpd00982[0]	(1) FAD[0] + (1) AMP[0] + (2) H+[0] + (1) Sulfite[0] <= (1) APS[0] + (1) FADH2[0]	<	<					12.1	2.02	cpd00015;cpd00018;cpd00067;cpd00081;cpd00193;cpd00982	OK	0		HB		approved
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn13994	rxn13994	R04927	AMP,sulfite:(acceptor) oxidoreductase	(1) cpd00018[0] + (2) cpd00109[0] + (1) cpd03387[0] <=> (2) cpd00110[0] + (1) cpd03388[0]	-1:cpd00018:0:0:"AMP";-2:cpd00109:0:0:"Cytochrome c3+";-1:cpd03387:0:0:"Selenite";1:cpd00067:0:0:"H+";2:cpd00110:0:0:"Cytochrome c2+";1:cpd03388:0:0:"Adenylylselenate"	0	(1) cpd00018[0] + (2) cpd00109[0] + (1) cpd03387[0] <=> (1) cpd00067[0] + (2) cpd00110[0] + (1) cpd03388[0]	(1) AMP[0] + (2) Cytochrome c3+[0] + (1) Selenite[0] <=> (1) H+[0] + (2) Cytochrome c2+[0] + (1) Adenylylselenate[0]	=	=					1e+07	1e+07	cpd00018;cpd00067;cpd00109;cpd00110;cpd03387;cpd03388	CI:2	0		HB		not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn19074	rxn19074	ADENYLYLSULFATE-REDUCTASE-RXN.c	adenylyl-sulfate reductase	(1) cpd00018[0] + (1) cpd00081[0] + (1) cpd22290[0] <=> (1) cpd00193[0] + (1) cpd26978[0]	-1:cpd00018:0:0:"AMP";-2:cpd00067:0:0:"H+";-1:cpd00081:0:0:"Sulfite";-1:cpd22290:0:0:"Acceptor";1:cpd00193:0:0:"APS";1:cpd26978:0:0:"Donor-H2"	0	(1) cpd00018[0] + (2) cpd00067[0] + (1) cpd00081[0] + (1) cpd22290[0] <=> (1) cpd00193[0] + (1) cpd26978[0]	(1) AMP[0] + (2) H+[0] + (1) Sulfite[0] + (1) Acceptor[0] <=> (1) APS[0] + (1) Donor-H2[0]	=	=					1e+07	1e+07	cpd00018;cpd00067;cpd00081;cpd00193;cpd22290;cpd26978	CPDFORMERROR	0	rxn27687;rxn38025			not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.99.2	rxn27687	rxn27687	ADENYLYLSULFATE-REDUCTASE-RXN.d	Adenylylsulfate reductase	(1) cpd00018[0] + (1) cpd00081[0] + (1) cpd22290[0] <=> (1) cpd00193[0] + (1) cpd26978[0]	-1:cpd00018:0:0:"AMP";-2:cpd00067:0:0:"H+";-1:cpd00081:0:0:"Sulfite";-1:cpd22290:0:0:"Acceptor";1:cpd00193:0:0:"APS";1:cpd26978:0:0:"Donor-H2"	0	(1) cpd00018[0] + (2) cpd00067[0] + (1) cpd00081[0] + (1) cpd22290[0] <=> (1) cpd00193[0] + (1) cpd26978[0]	(1) AMP[0] + (2) H+[0] + (1) Sulfite[0] + (1) Acceptor[0] <=> (1) APS[0] + (1) Donor-H2[0]	=	=					1e+07	1e+07	cpd00018;cpd00067;cpd00081;cpd00193;cpd22290;cpd26978	CPDFORMERROR	1	rxn19074;rxn38025		rxn19074	not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	2.8.1.3	rxn06060	rxn06060	R01875	Thiosulfate:thiol sulfurtransferase	(2) cpd00042[0] + (1) cpd00268[0] <=> (1) cpd00081[0] + (1) cpd00111[0] + (1) cpd00239[0]	-2:cpd00042:0:0:"GSH";-1:cpd00268:0:0:"H2S2O3";1:cpd00067:0:0:"H+";1:cpd00081:0:0:"Sulfite";1:cpd00111:0:0:"Oxidized glutathione";1:cpd00239:0:0:"H2S"	0	(2) cpd00042[0] + (1) cpd00268[0] => (1) cpd00067[0] + (1) cpd00081[0] + (1) cpd00111[0] + (1) cpd00239[0]	(2) GSH[0] + (1) H2S2O3[0] => (1) H+[0] + (1) Sulfite[0] + (1) Oxidized glutathione[0] + (1) H2S[0]	>	=					-12.46	1.95	cpd00042;cpd00067;cpd00081;cpd00111;cpd00239;cpd00268	OK	0		HB		corrected
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	2.8.1.3	rxn24684	rxn24684	RXN-8202.c	thiosulfate-thiol sulfurtransferase	(1) cpd00268[0] + (2) cpd28262[0] <=> (1) cpd00081[0] + (1) cpd00239[0] + (1) cpd26977[0]	-1:cpd00268:0:0:"H2S2O3";-2:cpd28262:0:0:"Thiols";1:cpd00067:0:0:"H+";1:cpd00081:0:0:"Sulfite";1:cpd00239:0:0:"H2S";1:cpd26977:0:0:"Disulfides"	0	(1) cpd00268[0] + (2) cpd28262[0] <=> (1) cpd00067[0] + (1) cpd00081[0] + (1) cpd00239[0] + (1) cpd26977[0]	(1) H2S2O3[0] + (2) Thiols[0] <=> (1) H+[0] + (1) Sulfite[0] + (1) H2S[0] + (1) Disulfides[0]	=	=					1e+07	1e+07	cpd00067;cpd00081;cpd00239;cpd00268;cpd26977;cpd28262	CPDFORMERROR	0	rxn24685			not.assessed
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.5.4	rxn20673	rxn20673	R17-RXN.c	sulfide:quinone oxidoreductase	(1) cpd00239[0] + (1) cpd27012[0] <=> (1) cpd27011[0] + (1) cpd27311[0]	-1:cpd00239:0:0:"H2S";-1:cpd27012:0:0:"ETR-Quinones";1:cpd27011:0:0:"ETR-Quinols";1:cpd27311:0:0:"Intracellular-Sulfur"	0	(1) cpd00239[0] + (1) cpd27012[0] <=> (1) cpd27011[0] + (1) cpd27311[0]	(1) H2S[0] + (1) ETR-Quinones[0] <=> (1) ETR-Quinols[0] + (1) Intracellular-Sulfur[0]	=	=					1e+07	1e+07	cpd00239;cpd27011;cpd27012;cpd27311	CPDFORMERROR	0	rxn20674			not.assessed
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn00379	rxn00379	R00529	ATP:sulfate adenylyltransferase	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	-1:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00012:0:0:"PPi";1:cpd00193:0:0:"APS"	0	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	(1) ATP[0] + (1) Sulfate[0] <=> (1) PPi[0] + (1) APS[0]	=	=					3.04	1.01	cpd00002;cpd00012;cpd00048;cpd00193	OK	0	rxn27259;rxn33490	HB		approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn03373	rxn03373	R04929	ATP:selenate adenylyltransferase	(1) cpd00002[0] + (1) cpd03396[0] <=> (1) cpd00012[0] + (1) cpd03388[0]	-1:cpd00002:0:0:"ATP";-1:cpd03396:0:0:"Selenate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd03388:0:0:"Adenylylselenate"	0	(1) cpd00002[0] + (1) cpd03396[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd03388[0]	(1) ATP[0] + (1) Selenate[0] => (1) PPi[0] + (1) H+[0] + (1) Adenylylselenate[0]	>	>					-12.96	0.74	cpd00002;cpd00012;cpd00067;cpd03388;cpd03396	OK	0	rxn23129	HB		approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn27259	rxn27259	SULFATE-ADENYLYLTRANS-RXN.d	sulfate adenylyltransferase	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	-1:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00012:0:0:"PPi";1:cpd00193:0:0:"APS"	0	(1) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00012[0] + (1) cpd00193[0]	(1) ATP[0] + (1) Sulfate[0] <=> (1) PPi[0] + (1) APS[0]	=	=					3.04	1.01	cpd00002;cpd00012;cpd00048;cpd00193	OK	1	rxn00379;rxn33490	HB	rxn00379	approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn34004	rxn34004	JM_Cre_392	Lumped PAPS Synthesis	(2) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00008[0] + (1) cpd00012[0] + (1) cpd00044[0]	-2:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00008:0:0:"ADP";1:cpd00012:0:0:"PPi";1:cpd00044:0:0:"3-phosphoadenylylsulfate";1:cpd00067:0:0:"H+"	0	(2) cpd00002[0] + (1) cpd00048[0] => (1) cpd00008[0] + (1) cpd00012[0] + (1) cpd00044[0] + (1) cpd00067[0]	(2) ATP[0] + (1) Sulfate[0] => (1) ADP[0] + (1) PPi[0] + (1) 3-phosphoadenylylsulfate[0] + (1) H+[0]	>	>					-10.99	1.03	cpd00002;cpd00008;cpd00012;cpd00044;cpd00048;cpd00067	OK	0				not.assessed
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.2.1.11	rxn01643	rxn01643	R02291	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0] <=> (1) cpd00005[0] + (1) cpd01977[0]	-1:cpd00006:0:0:"NADP";-1:cpd00009:0:0:"Phosphate";-1:cpd00346:0:0:"L-Aspartate4-semialdehyde";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd01977:0:0:"4-Phospho-L-aspartate"	0	(1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01977[0]	(1) NADP[0] + (1) Phosphate[0] + (1) L-Aspartate4-semialdehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 4-Phospho-L-aspartate[0]	=	=					-9.89	1.2	cpd00005;cpd00006;cpd00009;cpd00067;cpd00346;cpd01977	OK	0	rxn27723;rxn33374	HB		approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.2.1.11	rxn33374	rxn33374	rxn191_m	Aspartate-semialdehyde dehydrogenase	(1) cpd00005[0] + (1) cpd01977[0] <=> (1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd01977:0:0:"4-Phospho-L-aspartate";1:cpd00006:0:0:"NADP";1:cpd00009:0:0:"Phosphate";1:cpd00346:0:0:"L-Aspartate4-semialdehyde"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01977[0] <=> (1) cpd00006[0] + (1) cpd00009[0] + (1) cpd00346[0]	(1) NADPH[0] + (1) H+[0] + (1) 4-Phospho-L-aspartate[0] <=> (1) NADP[0] + (1) Phosphate[0] + (1) L-Aspartate4-semialdehyde[0]	=	=					9.89	1.2	cpd00005;cpd00006;cpd00009;cpd00067;cpd00346;cpd01977	OK	1	rxn01643;rxn27723		rxn01643	approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.2.1.11	rxn33956	rxn33956	JM_Cre_289	Aspartate Semialdehyde Dehydrogenase	(1) cpd00005[0] + (1) cpd29967[0] <=> (1) cpd00006[0] + (1) cpd00009[0] + (1) cpd29973[0]	-1:cpd00005:0:0:"NADPH";-1:cpd29967:0:0:"Aspartyl-4-phosphate";1:cpd00006:0:0:"NADP";1:cpd00009:0:0:"Phosphate";1:cpd29973:0:0:"Asparatate Semialdehyde"	0	(1) cpd00005[0] + (1) cpd29967[0] => (1) cpd00006[0] + (1) cpd00009[0] + (1) cpd29973[0]	(1) NADPH[0] + (1) Aspartyl-4-phosphate[0] => (1) NADP[0] + (1) Phosphate[0] + (1) Asparatate Semialdehyde[0]	>	>					-267.24	1.16	cpd00005;cpd00006;cpd00009;cpd29967;cpd29973	CPDFORMERROR	0				not.assessed
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.1.25	rxn00361	rxn00361	R00509	ATP:adenylylsulfate 3'-phosphotransferase	(1) cpd00002[0] + (1) cpd00193[0] <=> (1) cpd00008[0] + (1) cpd00044[0]	-1:cpd00002:0:0:"ATP";-1:cpd00193:0:0:"APS";1:cpd00008:0:0:"ADP";1:cpd00044:0:0:"3-phosphoadenylylsulfate";1:cpd00067:0:0:"H+"	0	(1) cpd00002[0] + (1) cpd00193[0] => (1) cpd00008[0] + (1) cpd00044[0] + (1) cpd00067[0]	(1) ATP[0] + (1) APS[0] => (1) ADP[0] + (1) 3-phosphoadenylylsulfate[0] + (1) H+[0]	>	>					-14.03	0.24	cpd00002;cpd00008;cpd00044;cpd00067;cpd00193	OK	0	rxn19075;rxn27688	HB		approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.1.25	rxn03372	rxn03372	R04928	ATP:adenylylsulfate 3'-phosphotransferase	(1) cpd00002[0] + (1) cpd03388[0] <=> (1) cpd00008[0] + (1) cpd03395[0]	-1:cpd00002:0:0:"ATP";-1:cpd03388:0:0:"Adenylylselenate";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd03395:0:0:"3'-Phosphoadenylylselenate"	0	(1) cpd00002[0] + (1) cpd03388[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd03395[0]	(1) ATP[0] + (1) Adenylylselenate[0] => (1) ADP[0] + (1) H+[0] + (1) 3'-Phosphoadenylylselenate[0]	>	>					-14.03	0.24	cpd00002;cpd00008;cpd00067;cpd03388;cpd03395	OK	0				approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.1.25	rxn34004	rxn34004	JM_Cre_392	Lumped PAPS Synthesis	(2) cpd00002[0] + (1) cpd00048[0] <=> (1) cpd00008[0] + (1) cpd00012[0] + (1) cpd00044[0]	-2:cpd00002:0:0:"ATP";-1:cpd00048:0:0:"Sulfate";1:cpd00008:0:0:"ADP";1:cpd00012:0:0:"PPi";1:cpd00044:0:0:"3-phosphoadenylylsulfate";1:cpd00067:0:0:"H+"	0	(2) cpd00002[0] + (1) cpd00048[0] => (1) cpd00008[0] + (1) cpd00012[0] + (1) cpd00044[0] + (1) cpd00067[0]	(2) ATP[0] + (1) Sulfate[0] => (1) ADP[0] + (1) PPi[0] + (1) 3-phosphoadenylylsulfate[0] + (1) H+[0]	>	>					-10.99	1.03	cpd00002;cpd00008;cpd00012;cpd00044;cpd00048;cpd00067	OK	0				not.assessed
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn00623	rxn00623	R00858	hydrogen-sulfide:NADP+ oxidoreductase	(3) cpd00001[0] + (3) cpd00006[0] + (1) cpd00239[0] <=> (3) cpd00005[0] + (1) cpd00081[0]	-3:cpd00001:0:0:"H2O";-3:cpd00006:0:0:"NADP";-1:cpd00239:0:0:"H2S";3:cpd00005:0:0:"NADPH";3:cpd00067:0:0:"H+";1:cpd00081:0:0:"Sulfite"	0	(3) cpd00001[0] + (3) cpd00006[0] + (1) cpd00239[0] <= (3) cpd00005[0] + (3) cpd00067[0] + (1) cpd00081[0]	(3) H2O[0] + (3) NADP[0] + (1) H2S[0] <= (3) NADPH[0] + (3) H+[0] + (1) Sulfite[0]	<	<					37.79	3.55	cpd00001;cpd00005;cpd00006;cpd00067;cpd00081;cpd00239	OK	0		HB		approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn02570	rxn02570	Hydrogen selenide:NADP+ oxidoreductase	Hydrogen selenide:NADP+ oxidoreductase	(3) cpd00001[0] + (4) cpd00006[0] + (1) cpd01078[0] <=> (4) cpd00005[0] + (1) cpd03387[0]	-3:cpd00001:0:0:"H2O";-4:cpd00006:0:0:"NADP";-1:cpd01078:0:0:"Selenide";4:cpd00005:0:0:"NADPH";2:cpd00067:0:0:"H+";1:cpd03387:0:0:"Selenite"	0	(3) cpd00001[0] + (4) cpd00006[0] + (1) cpd01078[0] <=> (4) cpd00005[0] + (2) cpd00067[0] + (1) cpd03387[0]	(3) H2O[0] + (4) NADP[0] + (1) Selenide[0] <=> (4) NADPH[0] + (2) H+[0] + (1) Selenite[0]	=	=					1e+07	1e+07	cpd00001;cpd00005;cpd00006;cpd00067;cpd01078;cpd03387	OK	0				approved
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn06418	rxn06418	Hydrogen selenide:NADP+ oxidoreductase	Hydrogen selenide:NADP+ oxidoreductase	(3) cpd00001[0] + (3) cpd00005[0] + (1) cpd01078[0] <=> (3) cpd00006[0] + (1) cpd03387[0]	-3:cpd00001:0:0:"H2O";-3:cpd00005:0:0:"NADPH";-1:cpd01078:0:0:"Selenide";3:cpd00006:0:0:"NADP";9:cpd00067:0:0:"H+";1:cpd03387:0:0:"Selenite"	0	(3) cpd00001[0] + (3) cpd00005[0] + (1) cpd01078[0] <=> (3) cpd00006[0] + (9) cpd00067[0] + (1) cpd03387[0]	(3) H2O[0] + (3) NADPH[0] + (1) Selenide[0] <=> (3) NADP[0] + (9) H+[0] + (1) Selenite[0]	=	=					1e+07	1e+07	cpd00001;cpd00005;cpd00006;cpd00067;cpd01078;cpd03387	CI:14	0				removed
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn34008	rxn34008	JM_Cre_398	Sulfite Reductase (NADPH)	(3) cpd00005[0] + (1) cpd00081[0] <=> (3) cpd00006[0] + (1) cpd00239[0]	-3:cpd00005:0:0:"NADPH";-3:cpd00067:0:0:"H+";-1:cpd00081:0:0:"Sulfite";3:cpd00006:0:0:"NADP";1:cpd00239:0:0:"H2S"	0	(3) cpd00005[0] + (3) cpd00067[0] + (1) cpd00081[0] <= (3) cpd00006[0] + (1) cpd00239[0]	(3) NADPH[0] + (3) H+[0] + (1) Sulfite[0] <= (3) NADP[0] + (1) H2S[0]	<	<					132.27	3.22	cpd00005;cpd00006;cpd00067;cpd00081;cpd00239	MI:H:-6/O:-3	0				not.assessed
