pwy_id	pwy_name	rxn_id	EC_num	blast_result	blast_result_score	pwy_completeness
PWY-6486	 D-galacturonate degradation II with 5 reactions	URONATE-DEHYDROGENASE-RXN	1.1.1.203	NO sequence data found	0.5	
PWY-6486	 D-galacturonate degradation II with 5 reactions	RXN-15901	5.4.1.4	NO sequence data found	0.5	
PWY-6486	 D-galacturonate degradation II with 5 reactions	RXN-15902	5.5.1.27	NO blast hit	-2	
PWY-6486	 D-galacturonate degradation II with 5 reactions	4.2.1.41-RXN	4.2.1.41	NO blast hit	-2	
PWY-6486	 D-galacturonate degradation II with 5 reactions	25-DIOXOVALERATE-DEHYDROGENASE-RXN	1.2.1.26	NO blast hit	-2	0/5 (0%)
PWY-6491	 D-galacturonate degradation III with 5 reactions	RXN-11380	4.2.1.146	NO sequence data found	0.5	
PWY-6491	 D-galacturonate degradation III with 5 reactions	RXN-11381	4.1.2.54	NO sequence data found	0.5	
PWY-6491	 D-galacturonate degradation III with 5 reactions	RXN-11382	1.1.1.372	NO sequence data found	0.5	
PWY-6491	 D-galacturonate degradation III with 5 reactions	RXN-11151	1.1.1.365	NO sequence data found	0.5	
PWY-6491	 D-galacturonate degradation III with 5 reactions	RXN-14753		--> Spontaneous reaction <--	2	0/4 (0%)
PWY-6493	 chanoclavine I aldehyde biosynthesis with 4 reactions	TRYPTOPHAN-DIMETHYLALLYLTRANSFERASE-RXN	2.5.1.34	NO sequence data found	0.5	
PWY-6493	 chanoclavine I aldehyde biosynthesis with 4 reactions	RXN-11386	2.1.1.261	NO sequence data found	0.5	
PWY-6493	 chanoclavine I aldehyde biosynthesis with 4 reactions	RXN-11389		NO sequence data found	0.5	
PWY-6493	 chanoclavine I aldehyde biosynthesis with 4 reactions	RXN-13468	1.1.1.332	NO sequence data found	0.5	0/4 (0%)
PWY-6494	 gibberellin inactivation III (epoxidation) with 6 reactions	RXN-11387		NO sequence data found	0.5	
PWY-6494	 gibberellin inactivation III (epoxidation) with 6 reactions	RXN-11385		NO sequence data found	0.5	
PWY-6494	 gibberellin inactivation III (epoxidation) with 6 reactions	RXN-11388		NO sequence data found	0.5	
PWY-6494	 gibberellin inactivation III (epoxidation) with 6 reactions	RXN-11392		NO sequence data found	0.5	
PWY-6494	 gibberellin inactivation III (epoxidation) with 6 reactions	RXN-11391		NO sequence data found	0.5	
PWY-6494	 gibberellin inactivation III (epoxidation) with 6 reactions	RXN-11393		NO sequence data found	0.5	0/6 (0%)
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-11394		NO sequence data found	0.5	
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-11395		NO sequence data found	0.5	
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-11399		NO sequence data found	0.5	
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-11390	1.5.1.46	NO sequence data found	0.5	
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-11411		NO sequence data found	0.5	
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-13469		--> Spontaneous reaction <--	2	
PWY-6495	 ergotamine biosynthesis with 7 reactions	RXN-13483		NO sequence data found	0.5	0/6 (0%)
PWY-6497	 D-galactarate degradation II with 3 reactions	GALACTARDEHYDRA-RXN	4.2.1.42	NO blast hit	-2	
PWY-6497	 D-galactarate degradation II with 3 reactions	4.2.1.41-RXN	4.2.1.41	NO blast hit	-2	
PWY-6497	 D-galactarate degradation II with 3 reactions	25-DIOXOVALERATE-DEHYDROGENASE-RXN	1.2.1.26	NO blast hit	-2	0/3 (0%)
PWY-6498	 eumelanin biosynthesis with 6 reactions	RXN-11403		--> Spontaneous reaction <--	2	
PWY-6498	 eumelanin biosynthesis with 6 reactions	RXN-11404		NO sequence data found	0.5	
PWY-6498	 eumelanin biosynthesis with 6 reactions	RXN-11406		NO sequence data found	0.5	
PWY-6498	 eumelanin biosynthesis with 6 reactions	DOPACHROME-DELTA-ISOMERASE-RXN	5.3.3.12	NO sequence data found	0.5	
PWY-6498	 eumelanin biosynthesis with 6 reactions	RXN-11408		NO sequence data found	0.5	
PWY-6498	 eumelanin biosynthesis with 6 reactions	RXN-11444		NO sequence data found	0.5	0/5 (0%)
PWY-6499	 D-glucarate degradation II with 3 reactions	4.2.1.41-RXN	4.2.1.41	NO blast hit	-2	
PWY-6499	 D-glucarate degradation II with 3 reactions	25-DIOXOVALERATE-DEHYDROGENASE-RXN	1.2.1.26	NO blast hit	-2	
PWY-6499	 D-glucarate degradation II with 3 reactions	GLUCARDEHYDRA-RXN	4.2.1.40	NO sequence data found	0.5	0/3 (0%)
PWY-6501	 D-glucuronate degradation II with 5 reactions	RXN-11407	1.1.1.203	NO sequence data found	0.5	
PWY-6501	 D-glucuronate degradation II with 5 reactions	RXN-15905		--> Spontaneous reaction <--	2	
PWY-6501	 D-glucuronate degradation II with 5 reactions	RXN-15907	5.5.1.27	NO blast hit	-2	
PWY-6501	 D-glucuronate degradation II with 5 reactions	4.2.1.41-RXN	4.2.1.41	NO blast hit	-2	
PWY-6501	 D-glucuronate degradation II with 5 reactions	25-DIOXOVALERATE-DEHYDROGENASE-RXN	1.2.1.26	NO blast hit	-2	(0+1)/4 (25%) with 1 reactions of unclear state
PWY-6502	 8-oxo-(d)GTP detoxification I with 4 reactions	RXN-11410		--> Spontaneous reaction <--	2	
PWY-6502	 8-oxo-(d)GTP detoxification I with 4 reactions	RXN-11409		--> Spontaneous reaction <--	2	
PWY-6502	 8-oxo-(d)GTP detoxification I with 4 reactions	RXN-11396	3.6.1.55	NO good blast hit	1	
PWY-6502	 8-oxo-(d)GTP detoxification I with 4 reactions	RXN-11397		NO sequence data found	0.5	0/2 (0%)
PWY-6504	 anthranilate degradation IV (aerobic) with 1 reactions	RXN-10724	1.14.14.8	NO sequence data found	0.5	0/1 (0%)
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	5.3.1.17-RXN	5.3.1.17	NO blast hit	-2	
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	1.1.1.127-RXN	1.1.1.127	NO blast hit	-2	
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	DEOXYGLUCONOKIN-RXN	2.7.1.178	NO blast hit	-2	
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	DEOXYGLUCONOKIN-RXN	2.7.1.45	NO blast hit	-2	
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	KDPGALDOL-RXN	4.1.2.55	NO blast hit	-2	
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	KDPGALDOL-RXN	4.1.2.14	NO blast hit	-2	
PWY-6507	 4-deoxy-L-threo-hex-4-enopyranuronate degradation with 7 reactions	RXN-16475		--> Spontaneous reaction <--	2	0/6 (0%)
PWY-6509	 methanol oxidation to formaldehyde III with 1 reactions	RXN-11451	1.1.99.37	NO sequence data found	0.5	0/1 (0%)
PWY-6510	 methanol oxidation to formaldehyde II with 1 reactions	METHANOL-DEHYDROGENASE-RXN	1.1.1.244	NO good blast hit	1	0/1 (0%)
PWY-6511	 3-methylarginine biosynthesis with 3 reactions	RXN-11456	2.1.1.243	NO sequence data found	0.5	
PWY-6511	 3-methylarginine biosynthesis with 3 reactions	RXN-11457		NO sequence data found	0.5	
PWY-6511	 3-methylarginine biosynthesis with 3 reactions	RXN-7564		NO sequence data found	0.5	0/3 (0%)
PWY-6512	 hydrogen oxidation III (anaerobic, NADP) with 1 reactions	1.12.1.3-RXN	1.12.1.3	NO blast hit	-2	0/1 (0%)
PWY-6515	 phloridzin biosynthesis with 3 reactions	RXN-11465	2.4.1.357	NO sequence data found	0.5	
PWY-6515	 phloridzin biosynthesis with 3 reactions	RXN-11468	2.3.1.74	NO sequence data found	0.5	
PWY-6515	 phloridzin biosynthesis with 3 reactions	RXN-11467	1.3.1.117	NO sequence data found	0.5	0/3 (0%)
PWY-6518	 bile acids epimerization with 6 reactions	7-ALPHA-HYDROXYSTEROID-DEH-RXN	1.1.1.159	Blast hit (3x)	2	
PWY-6518	 bile acids epimerization with 6 reactions	1.1.1.176-RXN	1.1.1.176	NO sequence data found	0.5	
PWY-6518	 bile acids epimerization with 6 reactions	12-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN	1.1.1.238	NO sequence data found	0.5	
PWY-6518	 bile acids epimerization with 6 reactions	RXN-11470	1.1.1.201	NO sequence data found	0.5	
PWY-6518	 bile acids epimerization with 6 reactions	RXN-11471	1.1.1.52	NO sequence data found	0.5	
PWY-6518	 bile acids epimerization with 6 reactions	RXN-11472	1.1.1.391	NO sequence data found	0.5	1/6 (16%)
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11483	3.1.1.85	NO blast hit	-2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11482	1.3.1.9	NO good blast hit	1	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11481	4.2.1.59	NO blast hit	-2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11480	1.1.1.100	Blast hit (19x)	2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11479	2.3.1.179	NO good blast hit	1	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11479	2.3.1.41	Blast hit (4x)	2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11478	1.3.1.9	NO good blast hit	1	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11477	4.2.1.59	NO blast hit	-2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11476	1.1.1.100	Blast hit (19x)	2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11475	2.1.1.197	NO good blast hit	1	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11474	2.3.1.179	NO good blast hit	1	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11474	2.3.1.41	Blast hit (4x)	2	
PWY-6519	 8-amino-7-oxononanoate biosynthesis I with 13 reactions	RXN-11484	2.3.1.47	Blast hit (4x)	2	5/13 (38%)
PWY-6520	 nonaprenyl diphosphate biosynthesis II with 1 reactions	RXN-11486	2.5.1.85	NO sequence data found	0.5	0/1 (0%)
PWY-6523	 nitrite-dependent anaerobic methane oxidation with 3 reactions	RXN-11489		NO sequence data found	0.5	
PWY-6523	 nitrite-dependent anaerobic methane oxidation with 3 reactions	NITRITE-REDUCTASE-CYTOCHROME-RXN	1.7.2.1	Blast hit (12x)	2	
PWY-6523	 nitrite-dependent anaerobic methane oxidation with 3 reactions	METHANE-MONOOXYGENASE-RXN	1.14.13.25	Blast hit (4x)	2	2/3 (66%)
PWY-6524	 lychnose and isolychnose biosynthesis with 4 reactions	RXN-11490	2.4.1.166	NO sequence data found	0.5	
PWY-6524	 lychnose and isolychnose biosynthesis with 4 reactions	RXN-15224	2.4.1.166	NO sequence data found	0.5	
PWY-6524	 lychnose and isolychnose biosynthesis with 4 reactions	2.4.1.82-RXN	2.4.1.82	NO sequence data found	0.5	
PWY-6524	 lychnose and isolychnose biosynthesis with 4 reactions	2.4.1.123-RXN	2.4.1.123	NO sequence data found	0.5	0/4 (0%)
PWY-6525	 stellariose and mediose biosynthesis with 5 reactions	RXN-11491		NO sequence data found	0.5	
PWY-6525	 stellariose and mediose biosynthesis with 5 reactions	RXN-11492		NO sequence data found	0.5	
PWY-6525	 stellariose and mediose biosynthesis with 5 reactions	2.4.1.123-RXN	2.4.1.123	NO sequence data found	0.5	
PWY-6525	 stellariose and mediose biosynthesis with 5 reactions	2.4.1.82-RXN	2.4.1.82	NO sequence data found	0.5	
PWY-6525	 stellariose and mediose biosynthesis with 5 reactions	RXN-11490	2.4.1.166	NO sequence data found	0.5	0/5 (0%)
PWY-6526	 limonene degradation III (to perillate) with 3 reactions	RXN-11462		NO sequence data found	0.5	
PWY-6526	 limonene degradation III (to perillate) with 3 reactions	RXN-11493		NO sequence data found	0.5	
PWY-6526	 limonene degradation III (to perillate) with 3 reactions	RXN-15824	1.1.1.144	NO sequence data found	0.5	0/3 (0%)
PWY-6527	 stachyose degradation with 9 reactions	UTPHEXPURIDYLYLTRANS-RXN	2.7.7.64	NO sequence data found	0.5	
PWY-6527	 stachyose degradation with 9 reactions	UTPHEXPURIDYLYLTRANS-RXN	2.7.7.10	Blast hit (4x)	2	
PWY-6527	 stachyose degradation with 9 reactions	UDPGLUCEPIM-RXN	5.1.3.2	NO blast hit	-2	
PWY-6527	 stachyose degradation with 9 reactions	RXN-11501	3.2.1.22	NO blast hit	-2	
PWY-6527	 stachyose degradation with 9 reactions	RXN-11502		NO sequence data found	0.5	
PWY-6527	 stachyose degradation with 9 reactions	GALACTURIDYLYLTRANS-RXN	2.7.7.12	Blast hit (20x)	2	
PWY-6527	 stachyose degradation with 9 reactions	GALACTOKIN-RXN	2.7.1.6	NO blast hit	-2	
PWY-6527	 stachyose degradation with 9 reactions	GLUC1PURIDYLTRANS-RXN	2.7.7.64	NO good blast hit	1	
PWY-6527	 stachyose degradation with 9 reactions	GLUC1PURIDYLTRANS-RXN	2.7.7.9	NO good blast hit	1	(2+2)/9 (44%) with 2 reactions of unclear state
PWY-6529	 chlorate reduction with 2 reactions	1.97.1.1-RXN	1.97.1.1	NO blast hit	-2	
PWY-6529	 chlorate reduction with 2 reactions	1.13.11.49-RXN	1.13.11.49	Blast hit (4x)	2	1/2 (50%)
PWY-6530	 perchlorate reduction with 2 reactions	1.13.11.49-RXN	1.13.11.49	Blast hit (4x)	2	
PWY-6530	 perchlorate reduction with 2 reactions	RXN-11498		NO blast hit	-2	1/2 (50%)
PWY-6531	 mannitol cycle with 5 reactions	MANNITOL-1-PHOSPHATASE-RXN	3.1.3.22	NO sequence data found	0.5	
PWY-6531	 mannitol cycle with 5 reactions	MANNITOL-2-DEHYDROGENASE-RXN	1.1.1.67	NO blast hit	-2	
PWY-6531	 mannitol cycle with 5 reactions	FRUCTOKINASE-RXN	2.7.1.4	NO good blast hit	1	
PWY-6531	 mannitol cycle with 5 reactions	RXN-14515		--> Spontaneous reaction <--	2	
PWY-6531	 mannitol cycle with 5 reactions	MANNPDEHYDROG-RXN	1.1.1.17	NO blast hit	-2	(0+1)/4 (25%) with 1 reactions of unclear state
PWY-6532	 diphenylamine degradation with 1 reactions	RXN-11506		NO sequence data found	0.5	0/1 (0%)
PWY-6533	 aniline degradation with 5 reactions	RXN-14637	6.3.1.18	NO sequence data found	0.5	
PWY-6533	 aniline degradation with 5 reactions	RXN-15249		NO sequence data found	0.5	
PWY-6533	 aniline degradation with 5 reactions	RXN-15250	3.5.1.123	NO sequence data found	0.5	
PWY-6533	 aniline degradation with 5 reactions	RXN-15251	3.5.1.123	NO sequence data found	0.5	
PWY-6533	 aniline degradation with 5 reactions	RXN-15248		--> Spontaneous reaction <--	2	0/4 (0%)
PWY-6534	 phenylethylamine degradation II with 2 reactions	PHENDEHYD-RXN	1.2.1.39	NO sequence data found	0.5	
PWY-6534	 phenylethylamine degradation II with 2 reactions	RXN-11510		NO sequence data found	0.5	0/2 (0%)
PWY-6535	 4-aminobutanoate degradation I with 2 reactions	GABATRANSAM-RXN	2.6.1.19	NO good blast hit	1	
PWY-6535	 4-aminobutanoate degradation I with 2 reactions	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.24	NO blast hit	-2	0/2 (0%)
PWY-6536	 4-aminobutanoate degradation III with 2 reactions	GABATRANSAM-RXN	2.6.1.19	NO good blast hit	1	
PWY-6536	 4-aminobutanoate degradation III with 2 reactions	RXN0-5293	1.2.1.16	NO blast hit	-2	0/2 (0%)
PWY-6537	 4-aminobutanoate degradation II with 2 reactions	GABATRANSAM-RXN	2.6.1.19	NO good blast hit	1	
PWY-6537	 4-aminobutanoate degradation II with 2 reactions	SUCCSEMIALDDEHYDROG-RXN	1.2.1.79	Blast hit (4x)	2	1/2 (50%)
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	XANTHINE-OXIDASE-RXN	1.17.3.2	NO sequence data found	0.5	
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	RXN0-901	1.17.1.4	NO hit because of missing subunits	-1	
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	RXN-11518	1.14.13.128	NO sequence data found	0.5	
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	RXN-11517	1.14.13.178	NO sequence data found	0.5	
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	RXN-11516	1.14.13.179	NO sequence data found	0.5	
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	RXN-11513	1.14.13.178	NO sequence data found	0.5	
PWY-6538	 caffeine degradation III (bacteria, via demethylation) with 7 reactions	RXN-13106	1.14.13.179	NO sequence data found	0.5	0/7 (0%)
PWY-6539	 (Z)-phenylmethanethial S-oxide biosynthesis with 4 reactions	RXN-11525		--> Spontaneous reaction <--	2	
PWY-6539	 (Z)-phenylmethanethial S-oxide biosynthesis with 4 reactions	RXN-11526	1.1.1.M1	NO sequence data found	0.5	
PWY-6539	 (Z)-phenylmethanethial S-oxide biosynthesis with 4 reactions	RXN-11524	4.4.1.4	NO sequence data found	0.5	
PWY-6539	 (Z)-phenylmethanethial S-oxide biosynthesis with 4 reactions	RXN-8899		--> Spontaneous reaction <--	2	0/2 (0%)
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-8962	1.14.14.95	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-8969	1.14.14.95	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-8970	1.14.14.95	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-11527	4.2.3.23	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-15458	1.14.14.150	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-15459	1.14.14.150	--> Spontaneous reaction <--	2	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-15460	1.14.14.168	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-20049	1.14.14.170	NO sequence data found	0.5	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-20050	1.14.14.170	--> Spontaneous reaction <--	2	
PWY-6540	 costunolide biosynthesis with 10 reactions	RXN-20055		NO sequence data found	0.5	0/8 (0%)
PWY-6543	 4-aminobenzoate biosynthesis with 2 reactions	PABASYN-RXN	2.6.1.85	Blast hit (20x)	2	
PWY-6543	 4-aminobenzoate biosynthesis with 2 reactions	ADCLY-RXN	4.1.3.38	Blast hit (3x)	2	2/2 (100%)
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	RXN-8850	2.1.1.148	NO blast hit	-2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DTMPKI-RXN	2.7.4.12	Blast hit (4x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DTMPKI-RXN	2.7.4.13	Blast hit (4x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DTMPKI-RXN	2.7.4.9	Blast hit (4x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DTDPKIN-RXN	2.7.4.6	Blast hit (16x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DUTP-PYROP-RXN	3.6.1.23	NO blast hit	-2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DUTP-PYROP-RXN	3.6.1.9	NO blast hit	-2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DUDPKIN-RXN	2.7.4.6	Blast hit (16x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	UDPREDUCT-RXN	1.17.4.1	Blast hit (4x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	DCDPKIN-RXN	2.7.4.6	Blast hit (16x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	CDPREDUCT-RXN	1.17.4.1	Blast hit (4x)	2	
PWY-6545	 pyrimidine deoxyribonucleotides de novo biosynthesis III with 12 reactions	RXN-12195	3.6.1.15	NO blast hit	-2	8/12 (66%)
PWY-6546	 brassinosteroids inactivation with 6 reactions	RXN-11540		NO sequence data found	0.5	
PWY-6546	 brassinosteroids inactivation with 6 reactions	RXN-11541		NO sequence data found	0.5	
PWY-6546	 brassinosteroids inactivation with 6 reactions	RXNQT-4398		NO sequence data found	0.5	
PWY-6546	 brassinosteroids inactivation with 6 reactions	RXNQT-4397		NO sequence data found	0.5	
PWY-6546	 brassinosteroids inactivation with 6 reactions	RXN-10875	2.8.2.M2	NO sequence data found	0.5	
PWY-6546	 brassinosteroids inactivation with 6 reactions	RXN-10876	2.8.2.M2	NO sequence data found	0.5	0/6 (0%)
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN	2.7.9.1	Blast hit (44x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	PEPCARBOX-RXN	4.1.1.31	NO blast hit	-2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	CITSYN-RXN	2.3.3.16	Blast hit (4x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	CITSYN-RXN	2.3.3.1	Blast hit (4x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	ISOCITRATE-DEHYDROGENASE-NAD+-RXN	1.1.1.286	Blast hit (8x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	ISOCITRATE-DEHYDROGENASE-NAD+-RXN	1.1.1.41	Blast hit (64x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	1.4.7.1	NO blast hit	-2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	GLUTAMINESYN-RXN	6.3.1.2	Blast hit (8x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	ACONITATEDEHYDR-RXN	4.2.1.3	Blast hit (96x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	ACONITATEHYDR-RXN	4.2.1.3	Blast hit (96x)	2	
PWY-6549	 L-glutamine biosynthesis III with 11 reactions	ISOCITDEH-RXN	1.1.1.42	Blast hit (8x)	2	9/11 (81%)
PWY-6550	 carbazole degradation with 5 reactions	RXN-11543	3.7.1.13	NO blast hit	-2	
