Key	Type	Reactions	MetaCyc	EC	MSID	id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
1.1.1.298		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn16149	rxn16149	R09289	3-hydroxypropionate:NADP+ oxidoreductase	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00191[0]	-1:cpd00006:0:0:"NADP";-1:cpd00745:0:0:"Hydracrylic acid";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd00191:0:0:"3-Oxopropanoate"	0	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00191[0]	(1) NADP[0] + (1) Hydracrylic acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Oxopropanoate[0]	=	=					5.22	1.07	cpd00005;cpd00006;cpd00067;cpd00191;cpd00745	OK	0				approved
2.1.3.15		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn05321	rxn05321	Acetyl-CoA carbon-dioxide ligase	Acetyl-CoA carbon-dioxide ligase	(1) cpd00022[0] + (1) cpd11415[0] <=> (1) cpd00070[0] + (1) cpd00104[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd11415:0:0:"carboxybiotin";1:cpd00070:0:0:"Malonyl-CoA";1:cpd00104:0:0:"BIOT"	0	(1) cpd00022[0] + (1) cpd11415[0] <=> (1) cpd00070[0] + (1) cpd00104[0]	(1) Acetyl-CoA[0] + (1) carboxybiotin[0] <=> (1) Malonyl-CoA[0] + (1) BIOT[0]	>	=					-10.65	0.826621	cpd00022;cpd00070;cpd00104;cpd11415	OK	0				approved
2.1.3.15		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn06673	rxn06673	R04386	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	(1) cpd00022[0] + (1) cpd12543[0] <=> (1) cpd00070[0] + (1) cpd12848[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd12543:0:0:"Carboxybiotin-carboxyl-carrier protein";1:cpd00070:0:0:"Malonyl-CoA";1:cpd12848:0:0:"Holo-[carboxylase]"	0	(1) cpd00022[0] + (1) cpd12543[0] => (1) cpd00070[0] + (1) cpd12848[0]	(1) Acetyl-CoA[0] + (1) Carboxybiotin-carboxyl-carrier protein[0] => (1) Malonyl-CoA[0] + (1) Holo-[carboxylase][0]	>	>					-10.65	0.83	cpd00022;cpd00070;cpd12543;cpd12848	OK	0	rxn34705			approved
4.2.1.116		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn02181	rxn02181	R03045	3-Hydroxypropionyl-CoA hydro-lyase	(1) cpd03375[0] <=> (1) cpd00001[0] + (1) cpd00663[0]	-1:cpd03375:0:0:"3-Hydroxypropanoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00663:0:0:"Acrylyl-CoA"	0	(1) cpd03375[0] <=> (1) cpd00001[0] + (1) cpd00663[0]	(1) 3-Hydroxypropanoyl-CoA[0] <=> (1) H2O[0] + (1) Acrylyl-CoA[0]	=	=					-0.31	0.71	cpd00001;cpd00663;cpd03375	OK	0	rxn28323;rxn32064			removed
4.2.1.150		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn27538	rxn27538	3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN.m	Crotonase	(1) cpd03043[0] <=> (1) cpd00001[0] + (1) cpd00650[0]	-1:cpd03043:0:0:"3-Hydroxybutanoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00067:0:0:"H+";1:cpd00650:0:0:"Crotonyl-CoA"	0	(1) cpd03043[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd00650[0]	(1) 3-Hydroxybutanoyl-CoA[0] <=> (1) H2O[0] + (1) H+[0] + (1) Crotonyl-CoA[0]	=	=					2.16	0.77	cpd00001;cpd00067;cpd00650;cpd03043	OK	1	rxn03874;rxn32636	HB	rxn03874	approved
4.2.1.150		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn19669	rxn19669	R_R03026_x	enoyl-CoA hydratase/isomerase family protein	(1) cpd00001[0] + (1) cpd00650[0] <=> (1) cpd00842[0]	-1:cpd00001:0:0:"H2O";-1:cpd00650:0:0:"Crotonyl-CoA";1:cpd00842:0:0:"(S)-3-Hydroxybutyryl-CoA"	0	(1) cpd00001[0] + (1) cpd00650[0] <=> (1) cpd00842[0]	(1) H2O[0] + (1) Crotonyl-CoA[0] <=> (1) (S)-3-Hydroxybutyryl-CoA[0]	=	=					-2.16	0.77	cpd00001;cpd00650;cpd00842	OK	1	rxn02167;rxn34630		rxn02167	approved
6.2.1.36		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn16146	rxn16146	R09286	3-hydroxypropionate:CoA ligase (AMP-forming)	(1) cpd00012[0] + (1) cpd00018[0] + (1) cpd03375[0] <=> (1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00745[0]	-1:cpd00012:0:0:"PPi";-1:cpd00018:0:0:"AMP";-1:cpd03375:0:0:"3-Hydroxypropanoyl-CoA";1:cpd00002:0:0:"ATP";1:cpd00010:0:0:"CoA";1:cpd00745:0:0:"Hydracrylic acid"	0	(1) cpd00012[0] + (1) cpd00018[0] + (1) cpd03375[0] <= (1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00745[0]	(1) PPi[0] + (1) AMP[0] + (1) 3-Hydroxypropanoyl-CoA[0] <= (1) ATP[0] + (1) CoA[0] + (1) Hydracrylic acid[0]	<	<					21.55	1.23	cpd00002;cpd00010;cpd00012;cpd00018;cpd00745;cpd03375	OK	0		HB		approved
R09289		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn16149	rxn16149	R09289	3-hydroxypropionate:NADP+ oxidoreductase	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00191[0]	-1:cpd00006:0:0:"NADP";-1:cpd00745:0:0:"Hydracrylic acid";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd00191:0:0:"3-Oxopropanoate"	0	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00191[0]	(1) NADP[0] + (1) Hydracrylic acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Oxopropanoate[0]	=	=					5.22	1.07	cpd00005;cpd00006;cpd00067;cpd00191;cpd00745	OK	0				approved
R09289		PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle			rxn16149	rxn16149	R09289	3-hydroxypropionate:NADP+ oxidoreductase	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00191[0]	-1:cpd00006:0:0:"NADP";-1:cpd00745:0:0:"Hydracrylic acid";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd00191:0:0:"3-Oxopropanoate"	0	(1) cpd00006[0] + (1) cpd00745[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd00191[0]	(1) NADP[0] + (1) Hydracrylic acid[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 3-Oxopropanoate[0]	=	=					5.22	1.07	cpd00005;cpd00006;cpd00067;cpd00191;cpd00745	OK	0				approved
rxn06875	EX_cpd00013_e0	Reduced flavodoxin:dinitrogen oxidoreductase (ATP-hydrolysing)			rxn06875	rxn06875	Reduced flavodoxin:dinitrogen oxidoreductase (ATP-hydrolysing)	Reduced flavodoxin:dinitrogen oxidoreductase (ATP-hydrolysing)	(1) cpd00002[0] + (1) cpd00528[0] + (6) cpd12173[1] <=> (1) cpd00008[0] + (1) cpd00009[1] + (2) cpd00013[1] + (6) cpd12207[0]	-16:cpd00002:0:0:"ATP";-16:cpd00001:0:0:"H2O";-1:cpd00528:0:0:"N2";-4:cpd12173:1:0:"Reduced flavodoxin";16:cpd00008:0:0:"ADP";16:cpd00009:1:0:"Phosphate";2:cpd00013:1:0:"NH3";4:cpd12207:0:0:"Oxidized flavodoxin";18:cpd00067:0:0:"H+";1:cpd11640:0:0:"H2"	1	(16) cpd00002[0] + (16) cpd00001[0] + (1) cpd00528[0] + (4) cpd12173[1] => (16) cpd00008[0] + (16) cpd00009[1] + (2) cpd00013[1] + (4) cpd12207[0] + (18) cpd00067[0] + (1) cpd11640[0]	(16) ATP[0] + (16) H2O[0] + (1) N2[0] + (4) Reduced flavodoxin[1] => (16) ADP[0] + (16) Phosphate[1] + (2) NH3[1] + (4) Oxidized flavodoxin[0] + (18) H+[0] + (1) H2[0]	>	=					1e+07	1e+07	cpd00002;cpd00008;cpd00009;cpd00013;cpd00067;cpd00528;cpd12173;cpd12207	CPDFORMERROR	0				corrected
rxn09018	EX_cpd00013_e0	nitrite Reductase (Ubiquinole-8, periplasm)			rxn09018	rxn09018	nitrite Reductase (Ubiquinole-8, periplasm)	nitrite Reductase (Ubiquinole-8, periplasm)	(1) cpd00075[0] + (3) cpd15561[1] <=> (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd15560[1]	-2:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";-3:cpd15561:1:0:"Ubiquinol-8";2:cpd00001:0:0:"H2O";1:cpd00013:0:0:"NH3";3:cpd15560:1:0:"Ubiquinone-8"	1	(2) cpd00067[0] + (1) cpd00075[0] + (3) cpd15561[1] <=> (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd15560[1]	(2) H+[0] + (1) Nitrite[0] + (3) Ubiquinol-8[1] <=> (2) H2O[0] + (1) NH3[0] + (3) Ubiquinone-8[1]	>	=					-39.284	8.00298	cpd00001;cpd00013;cpd00067;cpd00075;cpd15560;cpd15561	OK	0				approved
rxn09019	EX_cpd00013_e0	nitrite Reductase (Menaquinole-8, periplasm)			rxn09019	rxn09019	nitrite Reductase (Menaquinole-8, periplasm)	nitrite Reductase (Menaquinole-8, periplasm)	(1) cpd00075[0] + (3) cpd15499[1] <=> (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd15500[1]	-2:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";-3:cpd15499:1:0:"Menaquinol 8";2:cpd00001:0:0:"H2O";1:cpd00013:0:0:"NH3";3:cpd15500:1:0:"Menaquinone 8"	1	(2) cpd00067[0] + (1) cpd00075[0] + (3) cpd15499[1] <=> (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd15500[1]	(2) H+[0] + (1) Nitrite[0] + (3) Menaquinol 8[1] <=> (2) H2O[0] + (1) NH3[0] + (3) Menaquinone 8[1]	>	=					-27.017	8.74417	cpd00001;cpd00013;cpd00067;cpd00075;cpd15499;cpd15500	OK	0				approved
rxn10868	EX_cpd00013_e0	ammonium transport out via K+ antiport			rxn10868	rxn10868	NH4t4	ammonium transport out via K+ antiport	(1) cpd00013[1] + (1) cpd00205[0] <=> (1) cpd00013[0] + (1) cpd00205[1]	-1:cpd00013:1:0:"NH3";-1:cpd00205:0:0:"K+";1:cpd00013:0:0:"NH3";1:cpd00205:1:0:"K+"	1	(1) cpd00013[1] + (1) cpd00205[0] <=> (1) cpd00013[0] + (1) cpd00205[1]	(1) NH3[1] + (1) K+[0] <=> (1) NH3[0] + (1) K+[1]	=	=					0	2	cpd00013;cpd00205	OK	0				removed
rxn12977	EX_cpd00013_e0	Aminomethyltransferase, mitochondrial			rxn12977	rxn12977	GCV1_1	Aminomethyltransferase, mitochondrial	(1) cpd00003[0] + (1) cpd00033[0] + (1) cpd00087[0] <=> (1) cpd00004[0] + (1) cpd00011[1] + (1) cpd00013[1] + (1) cpd00125[0]	-1:cpd00003:0:0:"NAD";-1:cpd00033:0:0:"Glycine";-1:cpd00087:0:0:"Tetrahydrofolate";1:cpd00004:0:0:"NADH";1:cpd00011:1:0:"CO2";1:cpd00013:1:0:"NH3";1:cpd00125:0:0:"5-10-Methylenetetrahydrofolate"	1	(1) cpd00003[0] + (1) cpd00033[0] + (1) cpd00087[0] => (1) cpd00004[0] + (1) cpd00011[1] + (1) cpd00013[1] + (1) cpd00125[0]	(1) NAD[0] + (1) Glycine[0] + (1) Tetrahydrofolate[0] => (1) NADH[0] + (1) CO2[1] + (1) NH3[1] + (1) 5-10-Methylenetetrahydrofolate[0]	>	>					2.09	2.39	cpd00003;cpd00004;cpd00011;cpd00013;cpd00033;cpd00087;cpd00125	OK	0				approved
rxn13734	EX_cpd00013_e0	Nitrite Reductase			rxn13734	rxn13734	NTRIRmmq2	Nitrite Reductase	(1) cpd00075[0] + (3) cpd17026[1] <=> (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd17027[1]	-2:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";-3:cpd17026:1:0:"methymenaquinol 7";2:cpd00001:0:0:"H2O";1:cpd00013:0:0:"NH3";3:cpd17027:1:0:"methylmenaquinone 7"	1	(2) cpd00067[0] + (1) cpd00075[0] + (3) cpd17026[1] => (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd17027[1]	(2) H+[0] + (1) Nitrite[0] + (3) methymenaquinol 7[1] => (2) H2O[0] + (1) NH3[0] + (3) methylmenaquinone 7[1]	>	>					-104.38	1.22	cpd00001;cpd00013;cpd00067;cpd00075;cpd17026;cpd17027	OK	0				approved
rxn13735	EX_cpd00013_e0	Nitrite Reductase			rxn13735	rxn13735	NTRIRmq2	Nitrite Reductase	(1) cpd00075[0] + (3) cpd11451[1] <=> (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd11606[1]	-2:cpd00067:0:0:"H+";-1:cpd00075:0:0:"Nitrite";-3:cpd11451:1:0:"mql7";2:cpd00001:0:0:"H2O";1:cpd00013:0:0:"NH3";3:cpd11606:1:0:"Menaquinone 7"	1	(2) cpd00067[0] + (1) cpd00075[0] + (3) cpd11451[1] => (2) cpd00001[0] + (1) cpd00013[0] + (3) cpd11606[1]	(2) H+[0] + (1) Nitrite[0] + (3) mql7[1] => (2) H2O[0] + (1) NH3[0] + (3) Menaquinone 7[1]	>	=					-27.02	8.74	cpd00001;cpd00013;cpd00067;cpd00075;cpd11451;cpd11606	OK	0				corrected
